time,COMPEMNT,,
44.23,6.62632,53.12632,53.12632
44.24,6.62632,53.12632,53.12632
44.25,6.62632,53.12632,53.12632
44.26,6.62632,53.12632,53.12632
44.27,6.62632,53.12632,53.12632
44.28,6.62632,53.12632,53.12632
44.29,6.62632,53.12632,53.12632
44.3,6.62632,53.12632,53.12632
44.31,6.66191,53.16191,53.16191
44.32,6.66191,53.16191,53.16191
44.33,6.66191,53.16191,53.16191
44.34,6.66191,53.16191,53.16191
44.35,6.66191,53.16191,53.16191
44.36,6.66191,53.16191,53.16191
44.37,6.66191,53.16191,53.16191
44.38,6.66191,53.16191,53.16191
44.39,6.66191,53.16191,53.16191
44.4,6.66191,53.16191,53.16191
44.41,6.6639,53.1639,53.1639
44.42,6.6639,53.1639,53.1639
44.43,6.6639,53.1639,53.1639
44.44,6.6639,53.1639,53.1639
44.45,6.6639,53.1639,53.1639
44.46,6.6639,53.1639,53.1639
44.47,6.6639,53.1639,53.1639
44.48,6.6639,53.1639,53.1639
44.49,6.6639,53.1639,53.1639
44.5,6.6639,53.1639,53.1639
44.51,6.69163,53.19163,53.19163
44.52,6.69163,53.19163,53.19163
44.53,6.69163,53.19163,53.19163
44.54,6.69163,53.19163,53.19163
44.55,6.69163,53.19163,53.19163
44.56,6.69163,53.19163,53.19163
44.57,6.69163,53.19163,53.19163
44.58,6.69163,53.19163,53.19163
44.59,6.69163,53.19163,53.19163
44.6,6.69163,53.19163,53.19163
44.61,6.63418,53.13418,53.13418
44.62,6.63418,53.13418,53.13418
44.63,6.63418,53.13418,53.13418
44.64,6.63418,53.13418,53.13418
44.65,6.63418,53.13418,53.13418
44.66,6.63418,53.13418,53.13418
44.67,6.63418,53.13418,53.13418
44.68,6.63418,53.13418,53.13418
44.69,6.63418,53.13418,53.13418
44.7,6.63418,53.13418,53.13418
44.71,6.62717,53.12717,53.12717
44.72,6.62717,53.12717,53.12717
44.73,6.62717,53.12717,53.12717
44.74,6.62717,53.12717,53.12717
44.75,6.62717,53.12717,53.12717
44.76,6.62717,53.12717,53.12717
44.77,6.62717,53.12717,53.12717
44.78,6.62717,53.12717,53.12717
44.79,6.62717,53.12717,53.12717
44.8,6.62717,53.12717,53.12717
44.81,6.58958,53.08958,53.08958
44.82,6.58958,53.08958,53.08958
44.83,6.58958,53.08958,53.08958
44.84,6.58958,53.08958,53.08958
44.85,6.58958,53.08958,53.08958
44.86,6.58958,53.08958,53.08958
44.87,6.58958,53.08958,53.08958
44.88,6.58958,53.08958,53.08958
44.89,6.58958,53.08958,53.08958
44.9,6.58958,53.08958,53.08958
44.91,6.66929,53.16929,53.16929
44.92,6.66929,53.16929,53.16929
44.93,6.66929,53.16929,53.16929
44.94,6.66929,53.16929,53.16929
44.95,6.66929,53.16929,53.16929
44.96,6.66929,53.16929,53.16929
44.97,6.66929,53.16929,53.16929
44.98,6.66929,53.16929,53.16929
44.99,6.66929,53.16929,53.16929
45,6.66929,53.16929,53.16929
45.01,6.6679,53.1679,53.1679
45.02,6.6679,53.1679,53.1679
45.03,6.6679,53.1679,53.1679
45.04,6.6679,53.1679,53.1679
45.05,6.6679,53.1679,53.1679
45.06,6.6679,53.1679,53.1679
45.07,6.6679,53.1679,53.1679
45.08,6.6679,53.1679,53.1679
45.09,6.6679,53.1679,53.1679
45.1,6.6679,53.1679,53.1679
45.11,6.59331,53.09331,53.09331
45.12,6.59331,53.09331,53.09331
45.13,6.59331,53.09331,53.09331
45.14,6.59331,53.09331,53.09331
45.15,6.59331,53.09331,53.09331
45.16,6.59331,53.09331,53.09331
45.17,6.59331,53.09331,53.09331
45.18,6.59331,53.09331,53.09331
45.19,6.59331,53.09331,53.09331
45.2,6.59331,53.09331,53.09331
45.21,6.57865,53.07865,53.07865
45.22,6.57865,53.07865,53.07865
45.23,6.57865,53.07865,53.07865
45.24,6.57865,53.07865,53.07865
45.25,6.57865,53.07865,53.07865
45.26,6.57865,53.07865,53.07865
45.27,6.57865,53.07865,53.07865
45.28,6.57865,53.07865,53.07865
45.29,6.57865,53.07865,53.07865
45.3,6.57865,53.07865,53.07865
45.31,6.57886,53.07886,53.07886
45.32,6.57886,53.07886,53.07886
45.33,6.57886,53.07886,53.07886
45.34,6.57886,53.07886,53.07886
45.35,6.57886,53.07886,53.07886
45.36,6.57886,53.07886,53.07886
45.37,6.57886,53.07886,53.07886
45.38,6.57886,53.07886,53.07886
45.39,6.57886,53.07886,53.07886
45.4,6.57886,53.07886,53.07886
45.41,6.77466,53.27466,53.27466
45.42,6.77466,53.27466,53.27466
45.43,6.77466,53.27466,53.27466
45.44,6.77466,53.27466,53.27466
45.45,6.77466,53.27466,53.27466
45.46,6.77466,53.27466,53.27466
45.47,6.77466,53.27466,53.27466
45.48,6.77466,53.27466,53.27466
45.49,6.77466,53.27466,53.27466
45.5,6.77466,53.27466,53.27466
45.51,6.62915,53.12915,53.12915
45.52,6.62915,53.12915,53.12915
45.53,6.62915,53.12915,53.12915
45.54,6.62915,53.12915,53.12915
45.55,6.62915,53.12915,53.12915
45.56,6.62915,53.12915,53.12915
45.57,6.62915,53.12915,53.12915
45.58,6.62915,53.12915,53.12915
45.59,6.62915,53.12915,53.12915
45.6,6.62915,53.12915,53.12915
45.61,6.57812,53.07812,53.07812
45.62,6.57812,53.07812,53.07812
45.63,6.57812,53.07812,53.07812
45.64,6.57812,53.07812,53.07812
45.65,6.57812,53.07812,53.07812
45.66,6.57812,53.07812,53.07812
45.67,6.57812,53.07812,53.07812
45.68,6.57812,53.07812,53.07812
45.69,6.57812,53.07812,53.07812
45.7,6.57812,53.07812,53.07812
45.71,6.67093,53.17093,53.17093
45.72,6.67093,53.17093,53.17093
45.73,6.67093,53.17093,53.17093
45.74,6.67093,53.17093,53.17093
45.75,6.67093,53.17093,53.17093
45.76,6.67093,53.17093,53.17093
45.77,6.67093,53.17093,53.17093
45.78,6.67093,53.17093,53.17093
45.79,6.67093,53.17093,53.17093
45.8,6.67093,53.17093,53.17093
45.81,6.58174,53.08174,53.08174
45.82,6.58174,53.08174,53.08174
45.83,6.58174,53.08174,53.08174
45.84,6.58174,53.08174,53.08174
45.85,6.58174,53.08174,53.08174
45.86,6.58174,53.08174,53.08174
45.87,6.58174,53.08174,53.08174
45.88,6.58174,53.08174,53.08174
45.89,6.58174,53.08174,53.08174
45.9,6.58174,53.08174,53.08174
45.91,6.57163,53.07163,53.07163
45.92,6.57163,53.07163,53.07163
45.93,6.57163,53.07163,53.07163
45.94,6.57163,53.07163,53.07163
45.95,6.57163,53.07163,53.07163
45.96,6.57163,53.07163,53.07163
45.97,6.57163,53.07163,53.07163
45.98,6.57163,53.07163,53.07163
45.99,6.57163,53.07163,53.07163
46,6.57163,53.07163,53.07163
46.01,6.60367,53.10367,53.10367
46.02,6.60367,53.10367,53.10367
46.03,6.60367,53.10367,53.10367
46.04,6.60367,53.10367,53.10367
46.05,6.60367,53.10367,53.10367
46.06,6.60367,53.10367,53.10367
46.07,6.60367,53.10367,53.10367
46.08,6.60367,53.10367,53.10367
46.09,6.60367,53.10367,53.10367
46.1,6.60367,53.10367,53.10367
46.11,6.64915,53.14915,53.14915
46.12,6.64915,53.14915,53.14915
46.13,6.64915,53.14915,53.14915
46.14,6.64915,53.14915,53.14915
46.15,6.64915,53.14915,53.14915
46.16,6.64915,53.14915,53.14915
46.17,6.64915,53.14915,53.14915
46.18,6.64915,53.14915,53.14915
46.19,6.64915,53.14915,53.14915
46.2,6.64915,53.14915,53.14915
46.21,6.59778,53.09778,53.09778
46.22,6.59778,53.09778,53.09778
46.23,6.59778,53.09778,53.09778
46.24,6.59778,53.09778,53.09778
46.25,6.59778,53.09778,53.09778
46.26,6.59778,53.09778,53.09778
46.27,6.59778,53.09778,53.09778
46.28,6.59778,53.09778,53.09778
46.29,6.59778,53.09778,53.09778
46.3,6.59778,53.09778,53.09778
46.31,6.56085,53.06085,53.06085
46.32,6.56085,53.06085,53.06085
46.33,6.56085,53.06085,53.06085
46.34,6.56085,53.06085,53.06085
46.35,6.56085,53.06085,53.06085
46.36,6.56085,53.06085,53.06085
46.37,6.56085,53.06085,53.06085
46.38,6.56085,53.06085,53.06085
46.39,6.56085,53.06085,53.06085
46.4,6.56085,53.06085,53.06085
46.41,6.66509,53.16509,53.16509
46.42,6.66509,53.16509,53.16509
46.43,6.66509,53.16509,53.16509
46.44,6.66509,53.16509,53.16509
46.45,6.66509,53.16509,53.16509
46.46,6.66509,53.16509,53.16509
46.47,6.66509,53.16509,53.16509
46.48,6.66509,53.16509,53.16509
46.49,6.66509,53.16509,53.16509
46.5,6.66509,53.16509,53.16509
46.51,6.59412,53.09412,53.09412
46.52,6.59412,53.09412,53.09412
46.53,6.59412,53.09412,53.09412
46.54,6.59412,53.09412,53.09412
46.55,6.59412,53.09412,53.09412
46.56,6.59412,53.09412,53.09412
46.57,6.59412,53.09412,53.09412
46.58,6.59412,53.09412,53.09412
46.59,6.59412,53.09412,53.09412
46.6,6.59412,53.09412,53.09412
46.61,6.6888,53.1888,53.1888
46.62,6.6888,53.1888,53.1888
46.63,6.6888,53.1888,53.1888
46.64,6.6888,53.1888,53.1888
46.65,6.6888,53.1888,53.1888
46.66,6.6888,53.1888,53.1888
46.67,6.6888,53.1888,53.1888
46.68,6.6888,53.1888,53.1888
46.69,6.6888,53.1888,53.1888
46.7,6.6888,53.1888,53.1888
46.71,6.61266,53.11266,53.11266
46.72,6.61266,53.11266,53.11266
46.73,6.61266,53.11266,53.11266
46.74,6.61266,53.11266,53.11266
46.75,6.61266,53.11266,53.11266
46.76,6.61266,53.11266,53.11266
46.77,6.61266,53.11266,53.11266
46.78,6.61266,53.11266,53.11266
46.79,6.61266,53.11266,53.11266
46.8,6.61266,53.11266,53.11266
46.81,6.66554,53.16554,53.16554
46.82,6.66554,53.16554,53.16554
46.83,6.66554,53.16554,53.16554
46.84,6.66554,53.16554,53.16554
46.85,6.66554,53.16554,53.16554
46.86,6.66554,53.16554,53.16554
46.87,6.66554,53.16554,53.16554
46.88,6.66554,53.16554,53.16554
46.89,6.66554,53.16554,53.16554
46.9,6.66554,53.16554,53.16554
46.91,6.58134,53.08134,53.08134
46.92,6.58134,53.08134,53.08134
46.93,6.58134,53.08134,53.08134
46.94,6.58134,53.08134,53.08134
46.95,6.58134,53.08134,53.08134
46.96,6.58134,53.08134,53.08134
46.97,6.58134,53.08134,53.08134
46.98,6.58134,53.08134,53.08134
46.99,6.58134,53.08134,53.08134
47,6.58134,53.08134,53.08134
47.01,6.56843,53.06843,53.06843
47.02,6.56843,53.06843,53.06843
47.03,6.56843,53.06843,53.06843
47.04,6.56843,53.06843,53.06843
47.05,6.56843,53.06843,53.06843
47.06,6.56843,53.06843,53.06843
47.07,6.56843,53.06843,53.06843
47.08,6.56843,53.06843,53.06843
47.09,6.56843,53.06843,53.06843
47.1,6.56843,53.06843,53.06843
47.11,6.6156,53.1156,53.1156
47.12,6.6156,53.1156,53.1156
47.13,6.6156,53.1156,53.1156
47.14,6.6156,53.1156,53.1156
47.15,6.6156,53.1156,53.1156
47.16,6.6156,53.1156,53.1156
47.17,6.6156,53.1156,53.1156
47.18,6.6156,53.1156,53.1156
47.19,6.6156,53.1156,53.1156
47.2,6.6156,53.1156,53.1156
47.21,6.56226,53.06226,53.06226
47.22,6.56226,53.06226,53.06226
47.23,6.56226,53.06226,53.06226
47.24,6.56226,53.06226,53.06226
47.25,6.56226,53.06226,53.06226
47.26,6.56226,53.06226,53.06226
47.27,6.56226,53.06226,53.06226
47.28,6.56226,53.06226,53.06226
47.29,6.56226,53.06226,53.06226
47.3,6.56226,53.06226,53.06226
47.31,6.64427,53.14427,53.14427
47.32,6.64427,53.14427,53.14427
47.33,6.64427,53.14427,53.14427
47.34,6.64427,53.14427,53.14427
47.35,6.64427,53.14427,53.14427
47.36,6.64427,53.14427,53.14427
47.37,6.64427,53.14427,53.14427
47.38,6.64427,53.14427,53.14427
47.39,6.64427,53.14427,53.14427
47.4,6.64427,53.14427,53.14427
47.41,6.59998,53.09998,53.09998
47.42,6.59998,53.09998,53.09998
47.43,6.59998,53.09998,53.09998
47.44,6.59998,53.09998,53.09998
47.45,6.59998,53.09998,53.09998
47.46,6.59998,53.09998,53.09998
47.47,6.59998,53.09998,53.09998
47.48,6.59998,53.09998,53.09998
47.49,6.59998,53.09998,53.09998
47.5,6.59998,53.09998,53.09998
47.51,6.54775,53.04775,53.04775
47.52,6.54775,53.04775,53.04775
47.53,6.54775,53.04775,53.04775
47.54,6.54775,53.04775,53.04775
47.55,6.54775,53.04775,53.04775
47.56,6.54775,53.04775,53.04775
47.57,6.54775,53.04775,53.04775
47.58,6.54775,53.04775,53.04775
47.59,6.54775,53.04775,53.04775
47.6,6.54775,53.04775,53.04775
47.61,6.61932,53.11932,53.11932
47.62,6.61932,53.11932,53.11932
47.63,6.61932,53.11932,53.11932
47.64,6.61932,53.11932,53.11932
47.65,6.61932,53.11932,53.11932
47.66,6.61932,53.11932,53.11932
47.67,6.61932,53.11932,53.11932
47.68,6.61932,53.11932,53.11932
47.69,6.61932,53.11932,53.11932
47.7,6.61932,53.11932,53.11932
47.71,6.61834,53.11834,53.11834
47.72,6.61834,53.11834,53.11834
47.73,6.61834,53.11834,53.11834
47.74,6.61834,53.11834,53.11834
47.75,6.61834,53.11834,53.11834
47.76,6.61834,53.11834,53.11834
47.77,6.61834,53.11834,53.11834
47.78,6.61834,53.11834,53.11834
47.79,6.61834,53.11834,53.11834
47.8,6.61834,53.11834,53.11834
47.81,6.61637,53.11637,53.11637
47.82,6.61637,53.11637,53.11637
47.83,6.61637,53.11637,53.11637
47.84,6.61637,53.11637,53.11637
47.85,6.61637,53.11637,53.11637
47.86,6.61637,53.11637,53.11637
47.87,6.61637,53.11637,53.11637
47.88,6.61637,53.11637,53.11637
47.89,6.61637,53.11637,53.11637
47.9,6.61637,53.11637,53.11637
47.91,6.56213,53.06213,53.06213
47.92,6.56213,53.06213,53.06213
47.93,6.56213,53.06213,53.06213
47.94,6.56213,53.06213,53.06213
47.95,6.56213,53.06213,53.06213
47.96,6.56213,53.06213,53.06213
47.97,6.56213,53.06213,53.06213
47.98,6.56213,53.06213,53.06213
47.99,6.56213,53.06213,53.06213
48,6.56213,53.06213,53.06213
